Name,Age,Salary,Department
Eve,46.0,62894.0,Operations
Charlie,29.0,72061.0,Engineering
Eve,51.0,,Operations
Eve,48.0,73449.0,Marketing
Eve,26.0,77593.0,Operations
Alice,36.0,65919.0,IT
Hannah,47.0,,HR
Isaac,36.0,,HR
Charlie,,111620.0,
Hannah,44.0,58181.0,Sales
Bob,51.0,,Operations
Eve,53.0,113518.0,Finance
Bob,,,Engineering
Hannah,,69188.0,Finance
Hannah,43.0,,Marketing
Grace,51.0,95945.0,IT
Jack,33.0,85609.0,Sales
Bob,35.0,,IT
David,,,Operations
David,52.0,,Finance
Hannah,,,Engineering
David,35.0,45086.0,Operations
David,,71609.0,Marketing
Charlie,,,Sales
Jack,51.0,44329.0,Finance
Hannah,35.0,70875.0,Engineering
David,46.0,49788.0,Support
Alice,59.0,,Operations
Hannah,,55041.0,Marketing
Hannah,,62044.0,Sales
Alice,55.0,86412.0,
Jack,,,Sales
Eve,49.0,,Sales
Grace,,,Engineering
Bob,,48331.0,Sales
Eve,,,HR
Frank,49.0,92670.0,Sales
Alice,41.0,,Finance
Bob,,52653.0,Finance
Jack,,,HR
Eve,,,Sales
Charlie,,,Finance
Bob,46.0,,IT
Bob,23.0,98829.0,Engineering
David,,80285.0,
Alice,,,Support
Grace,,,HR
Grace,,,Marketing
Charlie,35.0,,Marketing
Eve,44.0,,Engineering
Grace,,64630.0,Support
Isaac,37.0,111524.0,IT
Charlie,55.0,112947.0,HR
Charlie,43.0,89755.0,
David,,,Engineering
Frank,42.0,,
Frank,42.0,,Engineering
Eve,,70048.0,IT
Jack,,,
Eve,,,Sales
Bob,,,HR
Charlie,,81430.0,Marketing
Eve,53.0,,Operations
Jack,,104582.0,Sales
David,43.0,117997.0,Sales
Charlie,60.0,,Sales
Alice,30.0,,HR
Alice,,80045.0,Operations
Bob,,,Finance
Alice,47.0,45092.0,IT
Isaac,,51995.0,Finance
Bob,,70372.0,HR
Bob,52.0,93689.0,Engineering
David,,80980.0,Marketing
Frank,22.0,108344.0,HR
Alice,,,Support
Jack,,,HR
Hannah,,,
Hannah,38.0,,Marketing
Charlie,,,Engineering
Eve,26.0,73150.0,
Charlie,42.0,,Support
Charlie,,42072.0,Sales
Eve,,85410.0,HR
Grace,,,Engineering
Hannah,22.0,91793.0,Support
Bob,,84587.0,Support
Frank,,,Finance
Jack,,85453.0,
Frank,,110244.0,Support
Frank,22.0,,Operations
Grace,,103521.0,IT
Hannah,29.0,,Sales
Hannah,,,HR
Isaac,,109460.0,Sales
Bob,30.0,,IT
Grace,,,HR
Bob,30.0,86185.0,Support
Eve,33.0,,Finance
Frank,,,Marketing
Frank,60.0,63836.0,Engineering
David,,,Engineering
Hannah,47.0,,Operations
Charlie,55.0,64798.0,Sales
David,,46489.0,Engineering
David,,,IT
Eve,56.0,55089.0,Engineering
Hannah,,66394.0,HR
David,28.0,82025.0,Support
Bob,33.0,41733.0,
Hannah,23.0,113204.0,
Grace,40.0,86168.0,Finance
Isaac,,65589.0,Marketing
Alice,,87161.0,Marketing
Frank,,,HR
Charlie,,110121.0,IT
Frank,39.0,101390.0,Support
Hannah,,77932.0,
David,37.0,,HR
Bob,52.0,,
Charlie,,82809.0,Operations
Alice,50.0,40152.0,Operations
Charlie,43.0,,Sales
Alice,41.0,45699.0,IT
Hannah,,97755.0,Operations
Alice,34.0,55981.0,Support
Charlie,,,Engineering
Bob,57.0,64374.0,Support
Jack,,,Marketing
Frank,,78514.0,Support
Isaac,,65193.0,Marketing
Grace,,,Marketing
Frank,24.0,104872.0,Operations
Jack,32.0,,Sales
Bob,57.0,,Engineering
Hannah,,107117.0,
Hannah,58.0,,Support
David,,,Finance
Bob,,67311.0,Finance
Hannah,59.0,42071.0,Finance
David,,,Engineering
Eve,,,Sales
Grace,,,HR
Frank,,63990.0,Finance
Bob,,85487.0,Marketing
Frank,,,Engineering
Charlie,40.0,100733.0,Support
Grace,,,Finance
Bob,,54522.0,Support
Eve,59.0,,Finance
Isaac,,43580.0,Sales
David,44.0,,HR
Hannah,54.0,60220.0,Finance
Frank,,41623.0,
Grace,50.0,87480.0,Sales
Alice,,86760.0,IT
Jack,25.0,86054.0,HR
Hannah,24.0,,Marketing
Alice,,,Engineering
David,22.0,,Operations
Frank,,,Marketing
Eve,43.0,,HR
Alice,,,Operations
Charlie,36.0,,Support
Charlie,47.0,118398.0,Sales
Isaac,,,Sales
Jack,58.0,,Engineering
Alice,,,Sales
David,33.0,,
Bob,,,Sales
Bob,,,IT
David,60.0,,Marketing
Charlie,,106442.0,IT
Alice,,102246.0,
David,,99971.0,Marketing
Hannah,53.0,,Sales
Jack,,,Engineering
Eve,29.0,,IT
Bob,,73984.0,
Hannah,,,HR
Frank,58.0,,HR
David,55.0,,Finance
Jack,46.0,,Finance
David,34.0,89435.0,HR
Alice,,92513.0,Engineering
Alice,47.0,,IT
Charlie,48.0,63545.0,Support
Grace,33.0,,Finance
Frank,36.0,78680.0,Support
Bob,31.0,,Finance
Isaac,57.0,91925.0,Sales
Bob,40.0,119239.0,Support
Grace,,,Operations
Hannah,,,Engineering
Jack,53.0,70312.0,Engineering
Charlie,,58184.0,Engineering
Frank,,83054.0,Marketing
Bob,60.0,73140.0,Operations
Bob,33.0,,Operations
Alice,,115860.0,Sales
Grace,,,Support
Hannah,59.0,,Sales
Bob,58.0,,IT
David,,101824.0,Marketing
Bob,26.0,107945.0,Marketing
Eve,,93342.0,Finance
Grace,44.0,,Sales
David,,61723.0,Sales
Hannah,28.0,67907.0,Engineering
Isaac,,,Support
Hannah,60.0,,Sales
Alice,,84447.0,Marketing
Hannah,,,
Bob,55.0,43690.0,Support
Jack,37.0,48717.0,Engineering
Hannah,,,Support
Bob,45.0,,IT
Grace,54.0,,Finance
Bob,,48491.0,Operations
Jack,48.0,70663.0,
Jack,59.0,104428.0,IT
Frank,60.0,44415.0,Engineering
Eve,44.0,64722.0,Finance
Hannah,24.0,,Finance
Eve,,,Engineering
Eve,45.0,62210.0,Support
Hannah,,,Sales
Isaac,,113770.0,Engineering
Frank,39.0,84719.0,HR
Frank,58.0,,Sales
Alice,32.0,100422.0,Operations
Jack,50.0,97938.0,Finance
Jack,,63288.0,Operations
Eve,23.0,,Finance
Hannah,41.0,118908.0,Marketing
David,29.0,119039.0,Finance
David,,48374.0,
Isaac,,,Sales
Hannah,46.0,58866.0,IT
Alice,,107472.0,Marketing
Jack,56.0,96819.0,IT
Isaac,34.0,,HR
Grace,26.0,74297.0,Finance
Grace,,82151.0,IT
Alice,,,Finance
Charlie,49.0,108125.0,Sales
Jack,,80954.0,
Alice,26.0,,Sales
Eve,50.0,,
Alice,,118952.0,HR
Alice,,,Engineering
Isaac,37.0,47834.0,Engineering
Grace,,,Operations
Charlie,,107627.0,Finance
Grace,55.0,,Support
Alice,43.0,83555.0,Sales
Charlie,25.0,,IT
Hannah,33.0,,Finance
Isaac,,,Operations
Grace,,51441.0,Support
Frank,,58308.0,
Grace,23.0,106965.0,Finance
Jack,,92330.0,Operations
Frank,34.0,74879.0,Sales
Grace,57.0,101611.0,IT
Isaac,24.0,,HR
Hannah,,,Sales
Jack,,,
Bob,,,Finance
Jack,44.0,86875.0,Operations
Jack,34.0,48950.0,Finance
Charlie,,106832.0,Engineering
Eve,35.0,109020.0,Support
Bob,,,Engineering
Frank,,45734.0,Sales
Bob,57.0,111687.0,HR
Isaac,,47310.0,Support
David,,,
David,,40538.0,
Grace,,113001.0,Marketing
Frank,22.0,55488.0,
Hannah,51.0,,IT
Bob,55.0,,Sales
Charlie,,53898.0,Sales
Eve,29.0,106714.0,Finance
Grace,,81923.0,Finance
Bob,,,HR
Alice,58.0,,HR
Charlie,22.0,,IT
Alice,,,Marketing
Frank,,,Marketing
Charlie,31.0,86402.0,Finance
David,,,HR
Alice,,98848.0,Engineering
Hannah,45.0,,Marketing
Hannah,,,Support
Charlie,45.0,78029.0,IT
Hannah,,40172.0,Sales
Bob,,77612.0,Sales
David,29.0,,Engineering
Charlie,,60832.0,Sales
Grace,48.0,,
Frank,26.0,47179.0,Sales
Frank,,,Support
Jack,,,Marketing
Eve,47.0,,Sales
Jack,36.0,,HR
Grace,41.0,,Finance
Charlie,39.0,73658.0,
Alice,,86492.0,Operations
David,41.0,,Support
Bob,,95807.0,Operations
Alice,57.0,102741.0,
Frank,,53489.0,Sales
Grace,27.0,,HR
Jack,58.0,115798.0,Engineering
Charlie,52.0,,IT
Hannah,57.0,,Sales
Hannah,59.0,,Marketing
Grace,,118050.0,
Alice,,54020.0,Engineering
Alice,,,Finance
Jack,54.0,,
Isaac,,89315.0,
Eve,41.0,,
David,,113280.0,IT
Jack,54.0,,
Eve,54.0,,
Isaac,,89296.0,Operations
Grace,,,HR
Frank,51.0,80265.0,Support
Eve,46.0,89801.0,Support
Jack,54.0,,Sales
Bob,44.0,74553.0,Engineering
Frank,35.0,75153.0,Support
David,43.0,,Support
Hannah,,40722.0,Engineering
Jack,,,Support
Alice,,76333.0,
Grace,41.0,,Support
Hannah,57.0,,Sales
Eve,,,IT
Hannah,,,HR
Alice,,102744.0,Engineering
Eve,32.0,,Support
Jack,48.0,,Engineering
Charlie,58.0,95284.0,Marketing
Frank,47.0,,Marketing
Jack,,95515.0,HR
Charlie,,,Marketing
Bob,,54801.0,Finance
Grace,,,Sales
Eve,22.0,,Sales
Frank,47.0,49863.0,Operations
Grace,57.0,,Marketing
Eve,33.0,40437.0,IT
Charlie,,,Operations
Frank,,86582.0,Sales
Hannah,,,Sales
Grace,38.0,,Engineering
Hannah,37.0,,Marketing
Eve,,,Finance
Grace,31.0,96524.0,Finance
Isaac,,99616.0,Support
Hannah,,106843.0,Marketing
Frank,29.0,,Support
Isaac,,49217.0,Engineering
Isaac,,96915.0,Engineering
Grace,,,Engineering
Eve,45.0,,Engineering
Charlie,,,Support
Eve,,58112.0,IT
David,,109257.0,IT
Grace,,46881.0,IT
Frank,,,Support
Jack,51.0,113144.0,Operations
Isaac,,,Sales
Hannah,,,Finance
Jack,59.0,,
Hannah,,,Sales
Bob,,,Sales
David,22.0,,Sales
David,31.0,,
David,52.0,,
Frank,39.0,,HR
Isaac,37.0,,HR
Alice,,,HR
Jack,53.0,113102.0,Marketing
Frank,50.0,50372.0,Marketing
David,40.0,51918.0,Support
Jack,,,Support
Isaac,45.0,,Support
Charlie,,98955.0,HR
David,,,Marketing
Alice,,,Finance
Frank,,53295.0,Finance
Charlie,,,Engineering
Eve,32.0,,
Bob,,,
Alice,,,HR
Jack,60.0,68980.0,Engineering
Alice,,,Finance
Grace,38.0,,HR
David,25.0,108579.0,Support
Charlie,,,IT
David,,69650.0,Engineering
Hannah,29.0,,Support
Grace,37.0,45070.0,HR
Charlie,,94584.0,Operations
Frank,27.0,,
Eve,42.0,98076.0,Operations
Bob,25.0,,Support
Grace,52.0,64350.0,Finance
Charlie,37.0,,Sales
Eve,,,
David,37.0,,Operations
Jack,41.0,,Engineering
Bob,60.0,,
Hannah,31.0,,
Alice,,,Sales
Eve,53.0,102392.0,
Bob,,84134.0,Marketing
Bob,,,Sales
Hannah,45.0,,Engineering
Grace,,114827.0,Marketing
Eve,57.0,68312.0,
Eve,47.0,,Marketing
David,,103412.0,Marketing
Charlie,,52298.0,Finance
Grace,31.0,,Marketing
David,,47706.0,HR
Grace,,49304.0,Support
David,55.0,,Support
Eve,,,
David,58.0,,Operations
Isaac,,86369.0,Support
Frank,44.0,,IT
Bob,27.0,57576.0,Finance
Bob,51.0,,Sales
Frank,,,
David,33.0,,
Eve,,,Engineering
Eve,55.0,,HR
Charlie,,,Sales
Grace,,63458.0,
Eve,,,HR
Jack,,87822.0,Support
Alice,53.0,110422.0,Marketing
Frank,,91829.0,Engineering
Eve,49.0,,Engineering
Eve,25.0,,IT
Charlie,,71617.0,Sales
Frank,38.0,,
Jack,,50702.0,IT
Eve,,74629.0,Support
Jack,39.0,,
Hannah,,113769.0,Operations
Grace,51.0,93327.0,Operations
Alice,25.0,,HR
David,33.0,92624.0,Operations
Hannah,40.0,,Support
David,,100869.0,Marketing
Eve,42.0,75248.0,Engineering
Eve,,,Sales
Alice,53.0,41678.0,Sales
Charlie,35.0,,
Hannah,28.0,,Operations
Bob,,,Support
David,49.0,111585.0,Engineering
David,51.0,78677.0,
Frank,49.0,,Support
Alice,30.0,53328.0,
Frank,56.0,111695.0,Marketing
Isaac,37.0,65277.0,Finance
Charlie,34.0,85097.0,Sales
Hannah,,,Support
Eve,,,Operations
Jack,28.0,,Operations
Charlie,,55056.0,HR
Frank,,,Finance
Isaac,,,Sales
Hannah,,,HR
Isaac,,100620.0,HR
Alice,,,
David,,105914.0,Operations
Eve,,,Engineering
Eve,,68448.0,IT
Charlie,,,Marketing
Charlie,,94988.0,IT
Charlie,29.0,89858.0,IT
Isaac,,91617.0,Support
Grace,29.0,,Operations
Grace,53.0,109680.0,Marketing
Bob,56.0,,HR
Eve,28.0,88089.0,Marketing
Alice,51.0,108864.0,Finance
David,43.0,,Operations
Eve,,114230.0,Marketing
Eve,,,Engineering
Isaac,35.0,,Marketing
Bob,34.0,95600.0,Marketing
Isaac,49.0,48279.0,
Isaac,50.0,119520.0,
Isaac,,,Support
David,23.0,,
Hannah,33.0,,
Isaac,,,Finance
Charlie,,,Engineering
Isaac,,,Engineering
Grace,33.0,,Support
Frank,,,IT
David,56.0,,IT
Alice,,71485.0,IT
Bob,,,IT
David,46.0,65444.0,Operations
Bob,47.0,,HR
Jack,40.0,,Finance
Charlie,37.0,114881.0,HR
Eve,55.0,,Support
Grace,56.0,84669.0,
Hannah,41.0,44212.0,Finance
David,,71491.0,Finance
Grace,,,HR
Eve,35.0,85019.0,
David,46.0,,Sales
Alice,,113567.0,Engineering
Grace,,,Operations
Alice,,86018.0,Operations
Eve,,,Sales
Isaac,,113470.0,Engineering
David,,,HR
Isaac,,,HR
Eve,,,Marketing
Bob,22.0,,Finance
Hannah,,,Finance
Alice,,,Marketing
Eve,25.0,99301.0,IT
Eve,53.0,92031.0,Support
Charlie,,67876.0,Marketing
Jack,,114820.0,Engineering
Frank,30.0,75604.0,IT
Eve,,62350.0,Engineering
Jack,44.0,,Support
Isaac,,109649.0,Finance
Isaac,,115051.0,Operations
Eve,27.0,83770.0,Engineering
Eve,,91133.0,IT
Charlie,37.0,109855.0,Finance
Charlie,41.0,,Sales
Grace,39.0,99775.0,IT
Eve,26.0,,
Grace,,,
Bob,,71497.0,Sales
Charlie,30.0,,Finance
Alice,31.0,,Sales
Frank,58.0,89849.0,Marketing
Grace,,,Sales
Isaac,,70462.0,Marketing
Bob,,88340.0,Operations
Charlie,,50020.0,Sales
David,,,Support
Grace,,43657.0,
Jack,,,Sales
Charlie,31.0,103718.0,Operations
Bob,,,Marketing
Isaac,26.0,62316.0,Operations
Charlie,,110077.0,Support
Alice,,72780.0,Operations
Jack,41.0,99285.0,Sales
Alice,33.0,109127.0,Sales
Bob,,,Operations
Hannah,,,Finance
Jack,,,Finance
Grace,,,
Isaac,26.0,,Support
Isaac,35.0,,Operations
Hannah,22.0,116476.0,IT
David,22.0,86391.0,HR
Grace,,42028.0,Sales
Jack,53.0,49719.0,Engineering
David,23.0,63787.0,Support
Charlie,,44841.0,HR
Alice,22.0,,Finance
Eve,41.0,,Finance
Hannah,,81577.0,HR
Alice,,79135.0,
David,45.0,81672.0,HR
Hannah,44.0,,Engineering
Grace,,55410.0,IT
Frank,,42676.0,Operations
Isaac,53.0,,Support
Alice,,,
Hannah,,,HR
Isaac,28.0,,IT
Isaac,22.0,73428.0,Support
David,,,Marketing
Hannah,,116441.0,Operations
Charlie,33.0,98157.0,HR
Bob,,,Support
Alice,35.0,,Support
Isaac,,,Engineering
David,38.0,61851.0,Marketing
Frank,33.0,105351.0,Marketing
Charlie,,,IT
Grace,53.0,,Marketing
Isaac,,,Support
Grace,35.0,88445.0,
Hannah,,,Sales
Hannah,,,
Charlie,,49013.0,Engineering
Frank,24.0,101599.0,IT
Grace,,,HR
Jack,,,Support
Alice,37.0,59248.0,Support
Eve,,,Finance
Charlie,,,
Jack,,,Engineering
Charlie,,,Operations
Bob,,,Operations
Isaac,,,IT
Jack,51.0,107766.0,IT
Bob,,,Marketing
Grace,,,HR
David,33.0,,IT
Bob,33.0,96539.0,HR
David,56.0,77130.0,HR
Grace,24.0,,
Grace,,76883.0,Finance
Frank,,,
David,,103294.0,Operations
Alice,50.0,,Finance
Alice,35.0,70850.0,Operations
Hannah,,,Engineering
Alice,,69937.0,
Bob,,64492.0,Marketing
Jack,22.0,55322.0,Support
Alice,,106364.0,Support
David,22.0,,Finance
Hannah,,64636.0,Operations
Alice,,,Engineering
Bob,37.0,93470.0,Marketing
Hannah,23.0,89483.0,Marketing
Grace,,,Marketing
Bob,31.0,101202.0,HR
Bob,36.0,57991.0,Sales
Jack,,,Marketing
Jack,43.0,,IT
Frank,,81023.0,HR
Grace,,111263.0,Engineering
Eve,32.0,,IT
David,23.0,72602.0,Engineering
Hannah,,82777.0,HR
Grace,39.0,,Finance
Isaac,33.0,,Support
Eve,30.0,57233.0,IT
Frank,,98617.0,Marketing
Hannah,36.0,,HR
Frank,,77512.0,Sales
Bob,,,Engineering
Isaac,44.0,,IT
Bob,33.0,,Operations
Jack,,41460.0,Engineering
David,31.0,91571.0,Engineering
Isaac,47.0,52253.0,Finance
Jack,27.0,111433.0,Operations
David,53.0,,
Grace,,81375.0,Engineering
Hannah,,,Sales
Frank,,,Support
David,,91639.0,
Frank,24.0,59146.0,Sales
Frank,26.0,44296.0,IT
Isaac,,66116.0,
David,57.0,71516.0,Finance
Alice,,,Finance
Alice,50.0,,Finance
Alice,48.0,,HR
Isaac,22.0,,Engineering
Alice,46.0,,HR
Alice,54.0,,Finance
Jack,,59988.0,IT
Isaac,43.0,,Engineering
Jack,,,HR
Bob,44.0,,Engineering
Hannah,,119055.0,Engineering
Alice,32.0,,Support
Grace,55.0,88956.0,Operations
Isaac,25.0,,Marketing
Hannah,58.0,52733.0,Finance
Bob,47.0,100802.0,IT
Bob,,94071.0,Sales
Bob,,,Support
Bob,31.0,,
David,48.0,57034.0,Operations
Isaac,54.0,73652.0,HR
Frank,57.0,,Support
Frank,,85825.0,Marketing
Charlie,,,Marketing
Isaac,,113110.0,Engineering
Grace,,,Operations
David,,,Finance
Alice,48.0,,Finance
David,59.0,119512.0,IT
Eve,44.0,,HR
Alice,22.0,51512.0,Finance
David,48.0,62755.0,Sales
David,50.0,40346.0,Sales
Frank,43.0,96259.0,Sales
Isaac,,,Support
Isaac,,,Marketing
Bob,28.0,81997.0,Sales
Isaac,37.0,,Support
Charlie,,,Engineering
Jack,37.0,,
Charlie,51.0,,Marketing
Jack,,,
Isaac,24.0,43879.0,Operations
Eve,,,IT
David,,65042.0,Operations
Eve,59.0,,HR
David,,88395.0,Marketing
Charlie,,108905.0,Engineering
Frank,,88588.0,Finance
Grace,,,Operations
Isaac,,,Engineering
Jack,28.0,,Operations
Isaac,41.0,73310.0,Sales
Frank,54.0,43572.0,Sales
Isaac,49.0,55872.0,IT
Bob,59.0,,Operations
Alice,27.0,75617.0,IT
Bob,,,IT
Grace,56.0,97705.0,IT
Jack,,,Engineering
Jack,,,Finance
Isaac,,61274.0,Finance
Grace,60.0,,Marketing
Bob,34.0,78950.0,Engineering
David,,53376.0,IT
David,,,Marketing
Hannah,,99542.0,Support
David,50.0,89157.0,
Hannah,42.0,54521.0,Sales
Hannah,,79100.0,HR
Eve,,,Marketing
Grace,,,Support
Grace,46.0,70353.0,Support
Charlie,25.0,,Sales
David,43.0,108414.0,IT
Jack,,99605.0,
Frank,,52243.0,Marketing
Bob,58.0,46435.0,Marketing
Isaac,49.0,64974.0,Operations
Hannah,,48845.0,Support
Bob,44.0,,Engineering
Charlie,,,Marketing
Grace,59.0,,Engineering
Isaac,,115914.0,Engineering
Hannah,,,Support
Charlie,57.0,,IT
Bob,,97647.0,Finance
Frank,,101627.0,Finance
Bob,53.0,90262.0,Support
Eve,40.0,,Engineering
Jack,,,Sales
Hannah,32.0,,Engineering
David,,46493.0,Sales
Eve,30.0,71634.0,Operations
Frank,,96308.0,Sales
Grace,,,HR
Isaac,46.0,42617.0,HR
Grace,,,
Frank,38.0,,Operations
Jack,,,HR
Jack,,48890.0,Engineering
Bob,,83397.0,
Grace,,91551.0,Sales
Frank,34.0,119332.0,Marketing
David,,,Support
Jack,59.0,42453.0,Support
David,56.0,92941.0,Engineering
Bob,,107468.0,Marketing
Bob,44.0,,Finance
Frank,,,IT
Jack,,119502.0,Engineering
Bob,48.0,101394.0,Engineering
Grace,53.0,,Operations
Hannah,26.0,,Operations
Alice,,,Support
Isaac,,,Marketing
Frank,31.0,83337.0,IT
Alice,,,Support
Frank,,,
Alice,42.0,65819.0,Engineering
Hannah,,,IT
Eve,28.0,,Engineering
Hannah,38.0,91558.0,Operations
David,56.0,75419.0,Sales
Isaac,,99101.0,Marketing
Isaac,,,Marketing
David,24.0,53367.0,Operations
Alice,44.0,,HR
Hannah,22.0,46401.0,Operations
Isaac,32.0,,Sales
Hannah,24.0,,Marketing
Jack,,,HR
Hannah,,,Sales
Hannah,,,Sales
Isaac,57.0,42225.0,HR
Hannah,50.0,,Support
Frank,57.0,,Sales
Grace,41.0,105223.0,Sales
Frank,,,HR
Frank,,50479.0,Engineering
Eve,26.0,,Marketing
Jack,,61426.0,Sales
Hannah,38.0,,HR
Jack,60.0,,Support
Alice,54.0,101253.0,
Jack,57.0,,HR
Alice,,,Operations
Alice,,,IT
Jack,29.0,,Engineering
Isaac,,,
Jack,50.0,,HR
Isaac,56.0,,Finance
Isaac,,,Engineering
Hannah,51.0,47563.0,Engineering
Charlie,,,Finance
Isaac,,,Engineering
Charlie,,65651.0,
Eve,23.0,,Operations
Bob,,63245.0,
Hannah,,71050.0,Sales
Hannah,,98232.0,Engineering
Frank,,,Sales
Alice,,116710.0,IT
Frank,40.0,75116.0,Operations
Bob,26.0,,Marketing
David,52.0,73631.0,IT
Alice,33.0,89496.0,Marketing
David,,69942.0,
Charlie,,,Sales
Frank,,,HR
Alice,,40583.0,Engineering
Alice,29.0,,Engineering
Charlie,47.0,,IT
Alice,,,Sales
Alice,,,Operations
Bob,,,Marketing
Bob,60.0,81111.0,Support
Hannah,,,IT
Alice,38.0,56150.0,Operations
Grace,42.0,,Finance
Charlie,,,Marketing
Alice,,,Support
Frank,,,Marketing
Isaac,32.0,52112.0,Finance
Bob,,,Finance
Hannah,,,Sales
Charlie,,,Support
Bob,41.0,87897.0,
Bob,,,Marketing
Jack,58.0,81608.0,IT
Alice,36.0,,Support
Jack,,,Marketing
Grace,,,IT
Frank,48.0,49510.0,IT
Grace,,45458.0,
Jack,,,Support
Hannah,,74983.0,Marketing
Isaac,49.0,88649.0,HR
Alice,49.0,48772.0,Engineering
Alice,47.0,98757.0,Support
David,,,IT
Frank,,52966.0,Support
David,44.0,45117.0,
Jack,,84886.0,HR
Hannah,55.0,,IT
Jack,49.0,110576.0,Support
Hannah,,,HR
Grace,22.0,,Marketing
Charlie,44.0,,Operations
Frank,,,Engineering
Bob,,,Marketing
Eve,,71798.0,IT
Eve,55.0,,Support
Bob,32.0,,Support
Charlie,,,IT
Eve,25.0,71907.0,
Eve,,,Sales
Alice,,,Operations
Charlie,,62937.0,Support
Grace,,58981.0,Operations
Isaac,,85610.0,Marketing
Eve,53.0,,Engineering
Frank,24.0,,HR
Hannah,,89573.0,IT
Charlie,51.0,,
Eve,,77639.0,IT
Eve,22.0,98172.0,Operations
Bob,,,Marketing
Jack,46.0,101841.0,Support
Isaac,,42408.0,Finance
Bob,,56717.0,Engineering
Isaac,60.0,81949.0,Operations
Hannah,,,Operations
Alice,23.0,49975.0,Finance
Charlie,46.0,,Engineering
Grace,,112849.0,Operations
Grace,35.0,,Marketing
Jack,23.0,,Marketing
Alice,26.0,101339.0,
Grace,,,Engineering
Eve,25.0,93665.0,
Grace,36.0,,HR
David,,,IT
Frank,23.0,,HR
Bob,57.0,,HR
Jack,,,Operations
Alice,54.0,107986.0,Operations
Jack,,56752.0,Operations
Eve,54.0,,Marketing
Charlie,56.0,81961.0,Engineering
Hannah,36.0,,Engineering
Isaac,,80350.0,HR
Jack,,,IT
Grace,,,Sales
Isaac,,59062.0,
Alice,,70309.0,Marketing
Hannah,,41559.0,IT
David,,84484.0,Engineering
Eve,,103767.0,Finance
Hannah,52.0,112308.0,IT
Hannah,45.0,,
Grace,54.0,74154.0,HR
Grace,59.0,,Operations
Bob,23.0,,
Grace,22.0,79052.0,Sales
Charlie,48.0,,Operations
Eve,59.0,,Operations
Jack,,,HR
Bob,,,Support
Alice,32.0,68957.0,HR
Frank,39.0,61196.0,Operations
Hannah,58.0,,Support
Charlie,,,Marketing
Eve,,118595.0,Marketing
Hannah,30.0,107107.0,HR
Eve,35.0,,Sales
Isaac,,,Operations
Grace,46.0,54171.0,Engineering
Alice,34.0,86923.0,Engineering
Isaac,,,Finance
Jack,42.0,107096.0,HR
Eve,,96720.0,Marketing
Eve,30.0,110656.0,Support
Bob,,,Finance
Isaac,33.0,,
Grace,39.0,,
David,,88051.0,Finance
Alice,,57576.0,Marketing
Hannah,,95206.0,IT
Charlie,59.0,,Finance
Charlie,,,Engineering
Isaac,,107102.0,Engineering
Charlie,,,HR
Eve,49.0,53107.0,Marketing
Frank,55.0,58636.0,IT
Alice,,93208.0,Marketing
Alice,52.0,,Support
Jack,57.0,,Engineering
Jack,,,HR
David,,69389.0,Sales
Bob,55.0,,HR
Frank,,67532.0,Sales
Isaac,,82174.0,Engineering
Eve,40.0,75685.0,Operations
Alice,41.0,113948.0,Marketing
Hannah,23.0,50559.0,Finance
Alice,32.0,71872.0,Sales
Eve,45.0,,
Jack,,109790.0,IT
Isaac,,70727.0,Engineering
Eve,38.0,94143.0,Operations
Alice,58.0,,Engineering
Isaac,,,
Eve,,93576.0,Support
Bob,,,IT
Hannah,,56586.0,Marketing
Frank,,,Sales
David,,,Marketing
Charlie,43.0,,Support
Jack,59.0,,Finance
Jack,52.0,43201.0,
David,44.0,94865.0,Engineering
Charlie,36.0,,HR
Jack,41.0,,HR
Jack,34.0,62110.0,
David,46.0,,Marketing
Frank,53.0,87066.0,Support
Jack,49.0,,Engineering
Grace,,,HR
Eve,60.0,84210.0,Sales
Frank,,,Finance
Bob,,,HR
Jack,,48870.0,Finance
Grace,,,Operations
Alice,,,Engineering
David,,,Operations
Grace,36.0,75995.0,Finance
Isaac,,,Marketing
Hannah,,,Sales
Grace,37.0,73614.0,Support
Alice,52.0,95095.0,Sales
Isaac,35.0,105177.0,Sales
Jack,47.0,,Sales
Bob,24.0,,Marketing
Grace,41.0,,Finance
Hannah,,114389.0,Marketing
Jack,,,Finance
David,53.0,,Sales
Grace,50.0,,Marketing
David,59.0,113126.0,Engineering
Grace,,,Operations
Alice,33.0,,HR
Charlie,,,Sales
Charlie,,,IT
Hannah,,105029.0,Marketing
Hannah,26.0,,Operations
Hannah,38.0,,
Charlie,35.0,,HR
Hannah,51.0,,IT
Frank,,113891.0,Support
Bob,26.0,80165.0,
Hannah,,,Marketing
Eve,,110101.0,Support
Alice,,,Sales
Eve,,,Finance
David,22.0,,Engineering
Frank,,110080.0,Operations
Hannah,,,
Isaac,50.0,,Operations
Bob,,,Finance
Alice,44.0,,IT
David,27.0,,Operations
Grace,31.0,95258.0,
Hannah,55.0,100160.0,Sales
Jack,54.0,,Marketing
Eve,,,IT
Charlie,58.0,,Support
Isaac,60.0,74099.0,IT
Jack,,,Marketing
Alice,,,IT
Charlie,48.0,55606.0,Support
Eve,56.0,74215.0,Marketing
Hannah,,71792.0,Sales
Isaac,42.0,80513.0,
Hannah,37.0,,Support
David,41.0,100033.0,HR
Isaac,,56394.0,Support
Jack,24.0,42562.0,
